team_name,accuracy,f_measure
modelbehavior_team2,55.527638190954775,100.0
Team_5,55.527638190954775,100.0
team9,51.256281407035175,48.86877828054298
team6,53.266331658291456,61.990950226244344
team7,55.527638190954775,100.0
team1,88.94472361809045,90.49773755656109
Team11,55.02512562814071,80.99547511312217
